2026-06-11T20:10:19.424093+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-12T09:48:33.478485+0530 | ERROR | agents.web_search:search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-12T09:48:33.478485+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-12T09:48:33.478485+0530 | INFO | agents.responder:generate | Generating response for intent=symptom_check
2026-06-12T09:49:44.565359+0530 | INFO | pipeline:run_pipeline | ═══ PIPELINE END ═══ session=b3c25626, safe=True
2026-06-12T09:52:07.617806+0530 | INFO | pipeline:run_pipeline | ═══ PIPELINE START ═══ message='I have a headache and mild fever'
2026-06-12T09:52:07.702103+0530 | INFO | pipeline:run_pipeline | Existing session: b3c25626
2026-06-12T09:52:07.722177+0530 | INFO | agents.classifier:classify | Classifying with LangChain + Ollama [llama3]...
2026-06-12T09:52:26.758383+0530 | INFO | agents.classifier:classify | Classification: intent=symptom_check, emergency=2, confidence=0.90
2026-06-12T09:52:26.760387+0530 | INFO | pipeline:run_pipeline | Classification: intent=symptom_check, emergency=2, confidence=0.90
2026-06-12T09:52:26.778934+0530 | INFO | agents.decision_engine:decide | 🔀 Decision Engine: intent=symptom_check, emergency=2
2026-06-12T09:52:26.779980+0530 | INFO | agents.decision_engine:decide | 🏥 Medical route: needs_search=True, needs_memory=False
2026-06-12T09:52:26.780489+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-12T09:52:26.786846+0530 | INFO | pipeline:run_pipeline | 🔍 Performing web search...
2026-06-12T09:52:26.788845+0530 | INFO | agents.web_search:search | 🔍 Web search: 'I have a headache and mild fever'
2026-06-12T09:52:27.111161+0530 | ERROR | agents.web_search:search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-12T09:52:27.112818+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-12T09:52:27.116120+0530 | INFO | agents.responder:generate | Generating response for intent=symptom_check
2026-06-12T09:53:49.163126+0530 | INFO | pipeline:run_pipeline | ═══ PIPELINE END ═══ session=b3c25626, safe=True
2026-06-12T09:58:03.020590+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-14T18:04:07.360827+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-14T18:04:09.047909+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-14T18:04:09.047909+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-14T18:04:09.504361+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:04:09.791750+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-14T18:04:28.875393+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:04:29.471575+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:06:02.898374+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'provide me the symptoms of the cancer and tell me from which'
2026-06-14T18:06:02.902740+0530 | INFO | memory.session_manager:create_session | 🆕 Created new session: 32b5db02
2026-06-14T18:06:02.934196+0530 | INFO | agents.classifier:classify | Classifying with LangChain + Ollama [llama3]...
2026-06-14T18:06:51.334742+0530 | INFO | agents.classifier:classify | Classification: intent=general_medical, emergency=0, confidence=1.00
2026-06-14T18:06:51.334742+0530 | INFO | pipeline:run_pipeline | Classification: intent=general_medical, emergency=0, confidence=1.00
2026-06-14T18:06:51.359634+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=general_medical, level=0
2026-06-14T18:06:51.359634+0530 | INFO | agents.decision_engine:decide | Medical route: search=True, memory=False
2026-06-14T18:06:51.361742+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-14T18:06:51.361742+0530 | INFO | pipeline:run_pipeline | Running web search...
2026-06-14T18:06:51.362897+0530 | INFO | agents.web_search:_run_search | Web search: 'provide me the symptoms of the cancer and tell me from which website did you take that info and tell me the exact detail contains in it'
2026-06-14T18:06:51.832218+0530 | ERROR | agents.web_search:_run_search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-14T18:06:51.832218+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-14T18:06:51.834122+0530 | INFO | agents.responder:generate | Generating response for intent=general_medical
2026-06-14T18:07:24.850812+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=32b5db02, safe=True
2026-06-14T18:08:05.288111+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'why you cant provide it'
2026-06-14T18:08:05.337563+0530 | INFO | agents.classifier:classify | Classifying with LangChain + Ollama [llama3]...
2026-06-14T18:08:25.431220+0530 | INFO | agents.classifier:classify | Classification: intent=out_of_scope, emergency=0, confidence=1.00
2026-06-14T18:08:25.431740+0530 | INFO | pipeline:run_pipeline | Classification: intent=out_of_scope, emergency=0, confidence=1.00
2026-06-14T18:08:25.449225+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=out_of_scope, level=0
2026-06-14T18:08:25.449225+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-14T18:08:25.451459+0530 | INFO | agents.responder:generate | Generating response for intent=out_of_scope
2026-06-14T18:09:33.738923+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=32b5db02, safe=True
2026-06-14T18:17:11.594003+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-14T18:17:14.703657+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-14T18:17:16.546036+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-14T18:17:16.546036+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-14T18:17:16.852146+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:17:17.144000+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-14T18:17:18.029865+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-14T18:17:30.009191+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-14T18:17:31.340738+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-14T18:17:31.340738+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-14T18:17:31.637934+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:17:31.916104+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-14T18:18:09.144965+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:18:09.690569+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:18:23.311905+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'explain the symptoms of cancer'
2026-06-14T18:18:23.313936+0530 | INFO | memory.session_manager:create_session | 🆕 Created new session: 382bad83
2026-06-14T18:18:23.360869+0530 | INFO | agents.classifier:classify | Classifying with LangChain + Ollama [llama3]...
2026-06-14T18:19:13.634714+0530 | INFO | agents.classifier:classify | Classification: intent=general_medical, emergency=0, confidence=1.00
2026-06-14T18:19:13.640087+0530 | INFO | pipeline:run_pipeline | Classification: intent=general_medical, emergency=0, confidence=1.00
2026-06-14T18:19:13.671998+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=general_medical, level=0
2026-06-14T18:19:13.671998+0530 | INFO | agents.decision_engine:decide | Medical route: search=True, memory=False
2026-06-14T18:19:13.671998+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-14T18:19:13.671998+0530 | INFO | pipeline:run_pipeline | Running web search...
2026-06-14T18:19:13.674007+0530 | INFO | agents.web_search:_run_search | Web search: 'explain the symptoms of cancer'
2026-06-14T18:19:14.132087+0530 | ERROR | agents.web_search:_run_search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-14T18:19:14.132874+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-14T18:19:14.132874+0530 | INFO | agents.responder:generate | Generating response for intent=general_medical
2026-06-14T18:22:15.138945+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=382bad83, safe=True
2026-06-14T18:22:51.545515+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'from where did you find this'
2026-06-14T18:22:51.648700+0530 | INFO | agents.classifier:classify | Classifying with LangChain + Ollama [llama3]...
2026-06-14T18:23:15.847211+0530 | INFO | agents.classifier:classify | Classification: intent=out_of_scope, emergency=0, confidence=1.00
2026-06-14T18:23:15.847211+0530 | INFO | pipeline:run_pipeline | Classification: intent=out_of_scope, emergency=0, confidence=1.00
2026-06-14T18:23:15.869690+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=out_of_scope, level=0
2026-06-14T18:23:15.869690+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-14T18:23:15.874356+0530 | INFO | agents.responder:generate | Generating response for intent=out_of_scope
2026-06-14T18:24:35.076479+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=382bad83, safe=True
2026-06-14T18:25:42.225927+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-14T18:42:50.920459+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-14T18:42:53.435927+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-14T18:42:53.435927+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-14T18:42:53.843071+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:42:54.145790+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-14T18:43:07.871573+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:43:08.518744+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-14T18:43:59.049248+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'tell me symptoms of cancer and tell me from where did you ge'
2026-06-14T18:43:59.055972+0530 | INFO | memory.session_manager:create_session | 🆕 Created new session: 576dfd1f
2026-06-14T18:43:59.101517+0530 | INFO | agents.classifier:classify | Classifying with LangChain [llama3]...
2026-06-14T18:44:42.214627+0530 | INFO | agents.classifier:classify | Classification → intent=general_medical, emergency=0, confidence=1.00
2026-06-14T18:44:42.230679+0530 | INFO | pipeline:run_pipeline | Classification: intent=general_medical, emergency=0, confidence=1.00
2026-06-14T18:44:42.290845+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=general_medical, level=0
2026-06-14T18:44:42.290845+0530 | INFO | agents.decision_engine:decide | Medical route: search=True, memory=False
2026-06-14T18:44:42.290845+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-14T18:44:42.292697+0530 | INFO | pipeline:run_pipeline | Running web search...
2026-06-14T18:44:42.292697+0530 | INFO | agents.web_search:_run_search | Web search: 'tell me symptoms of cancer and tell me from where did you get the info from'
2026-06-14T18:44:42.753470+0530 | ERROR | agents.web_search:_run_search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-14T18:44:42.755017+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-14T18:44:42.757210+0530 | INFO | agents.responder:generate | Generating response for intent=general_medical
2026-06-14T18:47:23.953736+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=576dfd1f, safe=True
2026-06-14T18:47:53.436285+0530 | INFO | memory.session_manager:clear_session | 🗑️  Deleted session: 576dfd1f
2026-06-14T18:48:57.435208+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'what type of data did you store after answering me'
2026-06-14T18:48:57.473193+0530 | INFO | memory.session_manager:create_session | 🆕 Created new session: 29c9ba12
2026-06-14T18:48:57.657384+0530 | INFO | agents.classifier:classify | Classifying with LangChain [llama3]...
2026-06-14T18:49:24.124262+0530 | INFO | agents.classifier:classify | Classification → intent=greeting, emergency=0, confidence=1.00
2026-06-14T18:49:24.124262+0530 | INFO | pipeline:run_pipeline | Classification: intent=greeting, emergency=0, confidence=1.00
2026-06-14T18:49:24.162061+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=greeting, level=0
2026-06-14T18:49:24.162061+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-14T18:49:24.171917+0530 | INFO | agents.responder:generate | Generating response for intent=greeting
2026-06-14T18:50:05.982322+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=29c9ba12, safe=True
2026-06-14T18:51:52.981619+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T09:28:17.279173+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T09:28:18.940004+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T09:28:18.940004+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T09:28:19.303865+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T09:28:19.605203+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T09:28:47.402311+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T09:28:47.949228+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T09:30:38.604862+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'i have leg pain what can i do'
2026-06-15T09:30:38.604862+0530 | INFO | memory.session_manager:create_session | 🆕 Created new session: 7f4e992c
2026-06-15T09:30:38.628848+0530 | INFO | agents.classifier:classify | Classifying with LangChain [llama3]...
2026-06-15T09:31:14.012017+0530 | INFO | agents.classifier:classify | Classification → intent=symptom_check, emergency=1, confidence=0.80
2026-06-15T09:31:14.012802+0530 | INFO | pipeline:run_pipeline | Classification: intent=symptom_check, emergency=1, confidence=0.80
2026-06-15T09:31:14.033672+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=symptom_check, level=1
2026-06-15T09:31:14.035680+0530 | INFO | agents.decision_engine:decide | Medical route: search=True, memory=False
2026-06-15T09:31:14.035680+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-15T09:31:14.035680+0530 | INFO | pipeline:run_pipeline | Running web search...
2026-06-15T09:31:14.037211+0530 | INFO | agents.web_search:_run_search | Web search: 'i have leg pain what can i do'
2026-06-15T09:31:15.484705+0530 | ERROR | agents.web_search:_run_search | DuckDuckGo search failed: unsupported format string passed to datetime.timedelta.__format__
2026-06-15T09:31:15.490037+0530 | INFO | pipeline:run_pipeline | Found 0 search results
2026-06-15T09:31:15.490037+0530 | INFO | agents.responder:generate | Generating response for intent=symptom_check
2026-06-15T09:32:38.674426+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=7f4e992c, safe=True
2026-06-15T09:42:09.912023+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T09:42:12.876813+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T09:42:14.615628+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T09:42:14.615628+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T09:42:14.922600+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T09:42:15.212181+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T09:42:19.222175+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:03:39.979847+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:07:38.995400+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:08:18.189136+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:08:34.812200+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:08:42.515465+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:08:45.572710+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:08:46.543129+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:08:46.543129+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:08:46.882747+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:08:47.158417+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:09:16.145037+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:09:17.243987+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:09:18.153488+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:09:18.153488+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:09:18.442877+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:09:18.716478+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:09:19.995596+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:09:20.886027+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:09:20.886027+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:09:21.164138+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:09:21.430336+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:09:41.166802+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:09:41.719465+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:09:43.497221+0530 | INFO | pipeline:run_pipeline | PIPELINE START: 'hi'
2026-06-15T11:09:43.500212+0530 | INFO | memory.session_manager:create_session | 🆕 Created new session: daa1e8f6
2026-06-15T11:09:43.514661+0530 | INFO | agents.classifier:classify | Classifying with LangChain [llama3]...
2026-06-15T11:10:08.267697+0530 | INFO | agents.classifier:classify | Classification → intent=greeting, emergency=0, confidence=1.00
2026-06-15T11:10:08.269003+0530 | INFO | pipeline:run_pipeline | Classification: intent=greeting, emergency=0, confidence=1.00
2026-06-15T11:10:08.286282+0530 | INFO | agents.decision_engine:decide | Decision Engine: intent=greeting, level=0
2026-06-15T11:10:08.287449+0530 | INFO | pipeline:run_pipeline | Decision: action=respond, skip_llm=False
2026-06-15T11:10:08.289953+0530 | INFO | agents.responder:generate | Generating response for intent=greeting
2026-06-15T11:10:37.391053+0530 | INFO | pipeline:run_pipeline | PIPELINE END: session=daa1e8f6, safe=True
2026-06-15T11:10:48.800108+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:16:09.373251+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:16:10.487920+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:16:10.487920+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:16:10.791838+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:16:11.066038+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:16:13.697041+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:17:29.745433+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:17:30.542544+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:17:30.542544+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:17:30.819401+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:17:31.109230+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:17:33.850402+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:20:37.209855+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:20:38.012743+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:20:38.012743+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:20:38.289526+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:20:38.560082+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:20:41.869266+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:23:14.513435+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:23:31.872170+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:23:44.263809+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:23:47.987971+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:23:48.854725+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:23:48.854725+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:23:49.128862+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:23:49.403398+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:24:07.509486+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:25:10.377989+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:25:11.296615+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:25:11.296615+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:25:11.572185+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:25:11.844471+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:25:14.359492+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:26:50.834024+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:27:03.520712+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:27:04.442279+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:27:04.442279+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:27:04.724772+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:27:05.001221+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:27:15.291831+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:28:37.857520+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:28:57.354744+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:28:58.264026+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:28:58.265065+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:28:58.563204+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:28:58.845093+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:29:04.043067+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:31:56.328060+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:31:57.117378+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:31:57.117378+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:31:57.411101+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:31:57.684391+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:32:02.258491+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:35:02.687498+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:35:03.478186+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:35:03.478186+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:35:03.764257+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
2026-06-15T11:35:04.042345+0530 | INFO | main:lifespan | ✅ Ready. Models available: ['llama3:latest']
2026-06-15T11:35:32.227541+0530 | INFO | main:lifespan | 👋 Shutting down...
2026-06-15T11:39:11.206344+0530 | INFO | memory.session_manager:__init__ | 📁 SessionManager initialized. Storage: C:\Users\joysa\healthcare-chatbot\backend\sessions
2026-06-15T11:39:11.988665+0530 | INFO | main:lifespan | 🚀 Starting Healthcare Chatbot v1.0.0
2026-06-15T11:39:11.988665+0530 | INFO | main:lifespan | Checking Ollama connection...
2026-06-15T11:39:12.268390+0530 | INFO | utils.ollama_client:check_ollama_running | ✅ Ollama is running. Available models: ['llama3:latest']
